LncRNA,F1:RiskSNP,F2:commonSNP,F5:TF(motif),F55:miRNA,F56:mRNA,F57:Protein,F58:Hallmark,F3:TF(ChIP-seq),F4:Core TF(ChIP-seq),F8:Histone modification,F9:ATAC-seq peak of cistrome & gene_mapper,F10:DHS & gene_mapper,F11:ATAC of cistrome & DHS & gene_mapper,F13:Element number of SE & gene_mapper,F14:Case ChIP signal of SE & gene_mapper,F15:Normalized rank of SE & gene_mapper,F17:Element number of TE & gene_mapper,F18:Case ChIP signal of TE & gene_mapper,F19:Normalized rank of TE & gene_mapper,F20:Element number of TE/SE & gene_mapper,F21:Case ChIP signal of TE/SE & gene_mapper,F22:Normalized rank of TE/SE & gene_mapper,F6:Methylation site,F7:Methylation value,F12:SE & gene_mapper,F16:TE & gene_mapper,F24:Global chromatin interaction,F25:SE/TE & interaction,F26:SE & interaction,F27:TE & interaction,F40:SE/TE & interaction & gene_mapper,F41:SE & interaction & gene_mapper,F42:TE & interaction & gene_mapper,F28:Element number of SE/TE & interaction,F29:Case ChIP signal of SE/TE & interaction,F30:Normalized rank of SE/TE & interaction,F31:Element number of SE & interaction,F32:Case ChIP signal of SE & interaction,F33:Normalized rank of SE & interaction,F34:Element number of TE & interaction,F35:Case ChIP signal of TE & interaction,F36:Normalized rank of TE & interaction,F43:Element number of SE/TE & interaction & gene_mapper,F44:Case ChIP signal of SE/TE & interaction & gene_mapper,F45:Normalized rank of SE/TE & interaction & gene_mapper,F46:Element number of SE & interaction & gene_mapper,F47:Case ChIP signal of SE & interaction & gene_mapper,F48:Normalized rank of SE & interaction & gene_mapper,F49:Element number of TE & interaction & gene_mapper,F50:Case ChIP signal of TE & interaction & gene_mapper,F51:Normalized rank of TE & interaction & gene_mapper,F37:ATAC-seq peak of cistrome & interaction,F39:DHS & interaction,F52:ATAC-seq peak of cistrome & interaction & gene_mapper,F53:DHS & interaction & gene_mapper,F23:ATAC of cistrome & ATAC of ATACdb & gene_mapper,F38:ATAC of ATACdb & interaction,F54:ATAC of ATACdb & interaction & gene_mapper
RP5-1121H13.3,2,55,18,0,0,98,0,33,1,1,18,34,52,0,0,0,1,4061.937255,18595,1,0,23709,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP5-1121H13.4,0,51,38,0,0,0,0,14,1,0,9,25,34,0,0,0,1,756.6875,21305,1,0,21401,0,0,0,3,1,28,0,28,0,0,0,1,3364.892532,15470.5,0,0,0,1,3364.892532,15470.5,0,0,0,0,0,0,0,0,0,6,10,0,0,0,1,0
RP5-1125A11.4,0,40,38,0,0,173,0,21,1,2,15,17,32,0,0,0,1,7188.895303,21143,1,0,21730,0,0,0,33,6,56,0,56,0,28,28,1,8262.428719,21164,0,0,0,1,8262.428719,21164,1,8347.833868,21039.5,0,0,0,1,8347.833868,21039.5,17,22,11,10,8,14,8
RP5-1125M8.2,0,92,3,0,0,179,0,18,1,1,12,20,32,0,0,0,1,657.0330182,5812,1,0,5498,0,0,0,11,1,11,0,11,0,0,0,2,3627.806209,15169,0,0,0,2,3627.806209,15169,0,0,0,0,0,0,0,0,0,10,8,0,0,2,0,0
RP5-1125N11.1,0,75,53,0,0,272,0,70,1,3,38,36,74,7,27252.47,721,1,4322.577763,13835.5,1,0,2537,1,7.62,5,32,24,123,10,113,5,23,28,3,11852.88762,18864,6,26177.31572,729,2,5951.223249,16184,6,13699.81227,19330.5,7,25525.19309,729,3,6604.58378,13581.5,37,34,13,16,3,6,2
RP5-1126H10.2,2,63,15,0,0,0,0,22,1,1,110,105,215,2,22124.2768,626,1,4659.850163,16272,0,0,23954,7,9.134286,5,109,32,115,5,110,5,85,90,1,6792.496582,18084.5,2,22282.22814,634,1,5619.967102,17733,2,7474.119008,18487,2,22282.22814,634,1,6074.347498,17781,58,51,50,46,1,7,0
RP5-1132H15.1,1,50,85,0,0,0,0,21,1,2,96,92,188,6,22640.872,572,1,2971.59343,16310,0,0,23954,1,4.36,1,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
RP5-1136G13.2,0,55,58,0,0,0,0,54,1,3,86,96,182,1,9820.446,943,1,3214.428182,15932,0,0,23954,7,7.155833,1,209,14,110,0,110,0,83,83,1,4356.264296,18404,0,0,0,1,4356.264296,18404,1,4073.94309,16923,0,0,0,1,4073.94309,16923,28,38,21,27,3,13,0
RP5-1139B12.3,0,68,51,0,0,0,0,20,1,1,15,24,39,0,0,0,1,1186.677643,10024,1,0,8797,25,8.171489,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RP5-1139B12.4,1,51,19,0,0,0,0,18,1,0,11,18,29,0,0,0,1,1037.265,10545,1,0,9185,4,8.11625,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RP5-1142A6.2,0,99,91,0,0,0,0,21,1,2,77,87,164,8,73613.71869,1057,1,5903.536742,16564,11,0,23579,15,8.767667,13,48,2,1,1,0,1,0,1,25,53168.993,23713,25,53168.993,1065,0,0,0,25,53168.993,23534,25,53168.993,1065,0,0,0,3,2,3,2,20,8,8
RP5-1142A6.5,0,79,97,0,0,0,0,27,1,2,45,100,145,8,87223.67245,1057,1,4486.852204,16607,11,0,20977,13,7.553077,11,56,11,100,7,93,3,46,49,2,11310.28027,18535,25,55335.31739,1065,2,5865.07831,16390,2,10437.66118,19183,18.5,54793.72595,1065,2,6172.654954,18939,32,42,16,25,26,9,8
RP5-1142A6.7,0,98,117,0,0,0,0,57,1,4,71,72,143,8,73613.71869,1057,1,6302.150068,17789,15,0,23579,22,8.573409,13,44,2,26,1,25,1,0,1,1,13111.98562,15261,25,53168.993,1065,1,3498.303844,14453,25,53168.993,23534,25,53168.993,1065,0,0,0,8,8,1,0,17,9,8
RP5-1142A6.8,0,92,104,0,0,0,0,54,1,4,85,86,171,7,65290.62047,1023,2,8734.722412,21358,0,0,23954,20,8.64625,17,69,2,26,1,25,1,0,1,1,13111.98562,15261,25,53168.993,1065,1,3498.303844,14453,25,53168.993,23534,25,53168.993,1065,0,0,0,8,8,1,0,17,9,8
RP5-1142A6.9,0,116,42,0,0,0,0,23,1,4,56,79,135,8,73613.71869,1057,1,3873.344806,14716,1,0,23579,11,9.00619,13,34,9,84,15,69,11,4,15,4,40746.6249,22988,8,81570.83526,1078,2,10706.16823,21593,7,68418.27387,23470,8,83312.82963,1083,4,13308.41756,21424,34,40,3,3,19,6,1
RP5-1142J19.1,0,82,94,0,0,0,0,82,2,3,77,56,133,7,39819.27671,850,1,5148.47411,17235,0,0,23954,8,8.390625,7,81,24,130,8,122,7,66,73,2,11710.16855,20616,7,43520.48538,858,2,7502.077308,20300,2,15990.76665,21642,7,44220.58814,903,2,7822.74723,20121,61,56,41,30,2,5,1
RP5-1148A21.3,0,40,30,6,0,0,0,73,2,5,56,77,133,7,34685.71017,869.5,1,5545.662491,17344.5,0,0,23954,9,5.756111,6,102,37,79,2,77,2,62,64,1,6686.24362,16863,5,53178.1731,904,1,4972.255437,16723,1,7126.585146,16684,5,53178.1731,904,1,4984.650822,16549,30,36,25,29,12,8,1
RP5-1154L15.1,2,69,87,0,0,351,0,27,1,1,49,36,85,0,0,0,2,4696.68481,17688,2,0,19570,0,0,0,71,3,30,0,30,0,27,27,2,5788.553321,19000,0,0,0,2,5788.553321,19000,2,6083.908088,18894,0,0,0,2,6083.908088,18894,13,15,10,15,5,0,0
RP5-1154L15.2,2,73,31,0,0,279,0,22,1,1,88,75,163,0,0,0,2,4129.747916,17141,0,0,23954,0,0,0,88,3,30,0,30,0,27,27,2,5788.553321,19000,0,0,0,2,5788.553321,19000,2,6083.908088,18894,0,0,0,2,6083.908088,18894,13,15,10,15,5,0,0
RP5-1157M23.2,0,44,67,0,0,0,0,46,1,4,93,78,171,7,49962.76467,953,2,5196.409728,17603,0,0,23954,5,5.586,3,125,67,337,12,325,3,112,115,2,10699.0898,20571,7,36141.2391,841,2,8269.443556,20275,2,9096.019063,19822,7,46554.19654,961,2,6851.094042,19670.5,145,139,59,51,6,37,6
RP5-1159O4.1,0,54,11,0,0,0,0,68,2,3,20,25,45,5,31315.10433,673,1,7909.155532,20612.5,1,0,21539,1,7.15,3,28,28,126,5,121,3,27,30,2,12587.45352,19988,5,33477.79331,681,1,8532.269919,18617,2,14678.37259,21221.5,5,32427.00813,681,1,10288.92509,20429,56,61,13,16,8,29,8
RP5-1159O4.2,0,68,6,0,0,0,0,27,1,1,41,47,88,5,31315.10433,673,1,5234.025118,15209,0,0,23954,0,0,3,61,17,98,5,93,3,55,58,2,10868.65636,20556,5,33202.75211,681,1,8114.117883,19988,1,9262.895204,19813.5,5,31315.10417,681,1,7450.384878,19028,42,51,21,27,8,21,7
RP5-1160K1.3,0,34,27,0,0,0,0,19,1,2,31,35,66,0,0,0,1,4875.037971,18664.5,0,0,23954,1,8.145,0,70,10,105,13,92,0,28,28,2,14779.13054,19689,7,38476.91865,727,2,7476.905136,18887.5,1,5914.344364,19516,0,0,0,1,5914.344364,19516,35,35,5,8,5,4,4
RP5-1160K1.6,0,37,126,0,0,0,0,21,1,3,26,29,55,0,0,0,1,3688.218291,16750,1,0,21080,5,7.03,0,55,13,107,10,97,0,0,0,1,8704.12341,19672,6.5,39658.66828,884,1,6157.734116,19193,0,0,0,0,0,0,0,0,0,41,38,0,0,2,11,0
RP5-1160K1.8,0,30,20,0,0,0,0,71,2,4,78,75,153,2,2425.149,1125,1,4010.434085,16428,0,0,23954,2,7.366667,1,149,62,466,25,441,1,121,122,2,9636.417287,18512,7,39500.45298,770,1,6061.859535,18016,2,4827.182143,16994,2,2425.1486,1133,2,4856.35664,16989,168,155,45,46,8,37,7
RP5-1164C1.2,0,54,4,0,0,0,0,11,0,1,24,38,62,4,52285.195,931,1,3628.698039,14045,0,0,23954,0,0,1,69,3,18,0,18,0,18,18,1.5,6248.47828,18427.5,0,0,0,1.5,6248.47828,18427.5,1.5,5785.92924,16957.5,0,0,0,1.5,5785.92924,16957.5,4,3,4,3,0,0,0
RP5-1165K10.2,0,35,67,0,0,0,0,62,1,2,38,52,90,0,0,0,1,2304.655318,14829,1,0,18291,2,5.3875,0,51,2,25,0,25,0,0,0,2,6651.808914,17739,0,0,0,2,6651.808914,17739,0,0,0,0,0,0,0,0,0,12,9,0,0,19,4,0
RP5-1166F10.1,1,74,33,0,0,0,0,11,1,0,3,8,11,0,0,0,1,448.2764,10486,1,0,10582,11,5.44625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP5-1170K4.7,6,58,124,0,0,0,0,30,1,1,19,32,51,11,34914.77,711,1.5,4347.54112,17787.5,11,0,1232,2,4.4375,1,30,7,34,6,28,1,0,1,2,15780.14433,20953.5,4.5,35338.60261,789,2,9762.157171,20250,11,34914.7698,23188,11,34914.7698,719,0,0,0,14,29,2,8,6,3,0
RP5-1172A22.1,1,79,2,0,0,0,0,11,1,1,21,27,48,0,0,0,1,2983.332835,9241,1,0,7399,0,0,0,17,23,101,3,98,0,13,13,2,6974.767968,15482,3,28173.64357,408,2,5099.482819,14191,1,4866.841431,9943.5,0,0,0,1,4866.841431,9943.5,49,56,10,9,0,0,0
RP5-1173A5.1,0,1,17,0,0,105,0,1,0,0,6,11,17,1.5,34803.624,667,1,1662.120827,12934,0,0,23954,1,8.935,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
RP5-1177I5.3,3,37,90,0,0,0,0,37,1,2,82,62,144,7,33650.064,717,2,5873.190392,17626,0,0,23954,0,0,5,63,45,273,14,259,5,56,61,3,11684.23222,19862,7,34153.55663,725,2,8242.686207,19213,4,14723.22135,20723,7,34490.68831,725,3,8220.765108,18106.5,102,84,37,22,3,6,2
RP5-1177M21.1,3,49,13,0,0,107,0,9,1,0,46,58,104,0,0,0,1,2896.977463,15890.5,0,0,23954,0,0,0,48,1,2,0,2,0,0,0,5.5,6436.4755,23063.5,0,0,0,5.5,6436.4755,23063.5,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
RP5-1178H5.2,0,50,10,0,0,0,0,24,1,2,25,14,39,0,0,0,1.5,3780.633238,13818.5,0,0,23954,0,0,0,8,2,20,4,16,0,0,0,2,12916.13228,19787.5,3.5,35298.10743,734,1.5,7320.638494,18700,0,0,0,0,0,0,0,0,0,5,6,0,0,0,1,0
RP5-1180C18.1,1,56,272,0,0,0,0,9,0,0,8,23,31,0,0,0,2.5,1488.9836,10776.5,0,0,23954,1,6.335,0,2,1,24,0,24,0,0,0,1,1925.870958,13495.5,0,0,0,1,1925.870958,13495.5,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0
RP5-1180E21.4,0,57,3,0,0,283,0,7,0,2,37,40,77,2,31785.421,743,1,4490.143922,17973,0,0,23954,3,8.631667,1,69,12,88,1,87,1,47,48,1,4723.916072,17661,2,31785.4208,751,1,4203.502519,17603,1,6458.531446,17894,2,31785.4208,751,1,5484.420317,17792,24,34,12,16,5,8,4
RP5-1180E21.5,0,56,10,0,0,0,0,17,1,3,38,40,78,2,31785.421,743,1,4648.01232,18046,1,0,19543,4,8.77375,1,60,12,87,1,86,1,46,47,1,4589.368817,17941,2,31785.4208,751,1,4376.899661,17941,1,5714.989245,18017,2,31785.4208,751,1,5371.957251,18003.5,24,37,13,21,5,8,4
RP5-1182A14.5,0,25,19,0,0,361,0,91,2,4,44,33,77,3,33517.0725,708,1,8646.980819,20155,1,0,23555,9,7.497222,6,73,24,142,8,134,4,30,34,4,11088.90505,20886,4,32948.40542,696,4,10181.78004,20886,3,15054.58447,21037,4,38804.17489,696,2,9993.196352,20262,59,57,22,18,19,34,9
RP5-1184F4.5,0,49,31,0,0,0,0,19,1,4,67,102,169,2,25129.95686,680,1,4526.358361,15209.5,1,0,21856,1,7.715,7,102,1,3,0,3,0,0,0,1,2178.4248,13455,0,0,0,1,2178.4248,13455,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0
RP5-1185H19.2,1,63,10,0,0,0,0,12,1,0,41,44,85,0,0,0,1,1917.358584,8652,1,0,6067,2,8.225,0,45,16,107,10,97,0,7,7,2,17465.80676,21471,3,45719.40174,910,1,7265.6271,20487,1,2645.734486,8882,0,0,0,1,2645.734486,8882,40,30,4,3,2,5,0
RP5-1185I7.1,0,81,63,0,0,0,0,34,1,2,32,29,61,0,0,0,1,1524.139938,11698,0,0,23954,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
RP5-1185K9.1,6,49,3,0,0,69,0,21,1,1,14,18,32,0,0,0,1,345.2522875,11810.5,0,0,23954,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP5-1186N24.3,0,35,54,2,0,0,0,56,1,2,36,40,76,0,0,0,1,2138.501164,11128,0,0,23954,54,5.846849,0,80,29,314,18,296,0,31,31,2,6703.886791,17531,3,28667.39935,449,2,5678.481837,17144,3,4084.023441,14715,0,0,0,3,4084.023441,14715,96,105,12,13,0,37,0
RP5-1186P10.2,0,46,101,0,0,0,0,54,2,4,145,125,270,6,30791.02981,706,1,6012.619948,18773.5,2,0,21212,9,5.666667,21,152,5,68,8,60,8,60,68,2,12711.02594,21845,6,30820.34625,662,2,9418.422246,21342,2,12711.02594,21666,6,30820.34625,662,2,9418.422246,21163,22,28,22,28,4,8,1
RP5-1195D24.1,0,61,28,0,0,0,0,14,1,1,4,11,15,0,0,0,1,1696.202133,17737.5,0,0,23954,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP5-1198O20.4,0,45,86,5,0,0,0,49,2,3,35,36,71,4,30281.823,633,1,5286.227413,19025.5,1,0,20667,7,6.911429,1,40,70,219,21,198,1,31,32,3,12934.64454,21137,5,31704.71816,674,3,10366.91901,20743,3,12393.22934,20564,4,30281.823,641,3,10654.06051,20409,103,99,16,18,1,12,1
RP5-821D11.7,0,45,22,0,0,0,0,21,1,4,31,28,59,0,0,0,1,4426.904603,16242,0,0,23954,1,8.755,0,64,17,150,7,143,0,35,35,3,8915.778307,20315,1,23858.34899,590,3,8598.814687,20315,1,5615.373574,16122,0,0,0,1,5615.373574,16122,52,49,10,11,4,7,1
RP5-823G15.5,0,35,45,0,0,0,0,66,1,1,15,17,32,0,0,0,1,2567.189267,14461,1,0,21174,0,0,0,9,6,58,42,16,0,0,0,5,93219.81812,23703,6,109980.0996,1079,5,33760.72425,7907.5,0,0,0,0,0,0,0,0,0,27,9,0,0,1,2,0
RP5-826L7.1,0,60,21,0,0,165,0,10,1,0,10,14,24,0,0,0,1,2358.053419,11212.5,0,0,23954,6,7.733636,0,16,22,61,3,58,0,3,3,2,12338.20154,12890,8,63093.43807,985,1,3986.074013,10962,1,1905.328667,9352,0,0,0,1,1905.328667,9352,33,30,1,1,2,7,0
RP5-827C21.2,1,90,11,0,0,0,0,41,1,3,23,20,43,0,0,0,1,3809.63779,16670,0,0,23954,4,5.31875,0,42,10,32,1,31,0,29,29,1,5551.219213,18914,2,34711.1452,730,1,5373.414786,18914,1,5388.420247,18735,0,0,0,1,5388.420247,18735,20,19,12,10,9,9,9
RP5-827C21.4,2,86,51,0,0,0,0,72,1,3,19,22,41,0,0,0,1,4151.711445,18256,0,0,23954,1,8.61,0,38,36,235,57,178,0,33,33,3,30150.25898,22645,6,58401.41094,1023,2,9524.417947,20229,1,5447.591012,18593,0,0,0,1,5447.591012,18593,118,98,9,9,7,29,7
RP5-827C21.6,0,75,32,0,0,0,0,13,0,1,15,16,31,0,0,0,1,4366.347922,18256,0,0,23954,1,4.36,0,36,40,235,57,178,0,33,33,3,28206.97827,22088,6,58401.41094,1023,2,9191.400446,20218,1,6257.321413,19416,0,0,0,1,6257.321413,19416,115,99,8,9,7,29,7
RP5-827L5.1,0,78,21,0,0,0,0,11,1,0,27,50,77,23,37973.09267,1053,1,2674.602626,18656,1,0,261,0,0,3,34,3,15,2,13,2,13,15,1,8661.560632,15147,1,38855.678,954,1,4544.180991,14962,1,8661.560632,14968,1,38855.678,954,1,4544.180991,14783,3,5,3,5,9,0,0
RP5-827L5.2,0,53,2,0,0,79,0,8,1,0,10,15,25,0,0,0,1,1878.455014,22268,1,0,21994,0,0,0,7,3,15,2,13,0,0,0,1,8661.560632,15147,1,38855.678,954,1,4544.180991,14962,0,0,0,0,0,0,0,0,0,3,5,0,0,9,0,0
RP5-827O9.1,0,43,11,0,0,0,0,3,0,0,16,20,36,0,0,0,1.5,2019.817367,7080.5,0,0,23954,1,8.99,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP5-828H9.1,0,113,22,0,0,0,0,10,1,0,5,6,11,0,0,0,1,1536.2483,6584,1,0,6168,10,6.112353,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
RP5-828K20.2,4,67,8,0,0,0,0,10,1,0,7,16,23,0,0,0,3,8175.891083,20320.5,0,0,23954,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP5-833A20.1,0,52,33,0,0,0,0,16,1,1,65,43,108,0,0,0,1,2466.327683,11607.5,0,0,23954,0,0,0,72,40,190,2,188,0,64,64,1,5357.979126,15559.5,1.5,26560.8776,545.5,1,5063.494425,15373,1,3953.260356,12459,0,0,0,1,3953.260356,12459,84,80,37,26,0,10,0
RP5-834N19.1,0,37,81,0,0,0,0,19,1,0,18,24,42,0,0,0,1,1033.7074,11418,1,0,7440,7,7.340769,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP5-836J3.1,1,68,5,0,0,0,0,9,0,0,11,12,23,0,0,0,1.5,744.8602,4728.5,0,0,23954,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP5-836N10.1,1,59,27,0,0,0,0,5,1,1,24,31,55,0,0,0,1,2765.224555,13594,1,0,7036,2,6.333333,0,51,7,35,0,35,0,11,11,1,3846.101141,15140.5,0,0,0,1,3846.101141,15140.5,1,3772.714582,13922,0,0,0,1,3772.714582,13922,11,12,2,2,9,0,0
RP5-837I24.2,0,83,18,0,0,0,0,9,0,0,6,10,16,0,0,0,2.5,3597.64995,18516,0,0,23954,0,0,0,6,5,24,2,22,0,0,0,1,7341.741383,17254,5.5,38664.27855,886,1,4494.238005,16354.5,0,0,0,0,0,0,0,0,0,11,9,0,0,0,7,0
RP5-837I24.4,0,61,28,0,0,0,0,8,0,0,27,42,69,4,34417.24733,851,1,4189.790955,15753,0,0,23954,1,8.1,3,55,1,21,2,19,2,19,21,1,7878.801271,17477,5.5,38664.27855,886,1,4638.224716,17031,1,7878.801271,17298,5.5,38664.27855,886,1,4638.224716,16852,7,6,7,6,0,1,0
RP5-837I24.6,0,54,12,1,0,116,0,16,1,1,24,44,68,0,0,0,1,2131.799467,14298,1,0,6155,2,8.44,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RP5-837J1.4,0,45,19,0,0,0,0,21,1,3,27,35,62,0,0,0,1,3884.158667,15291.5,0,0,23954,1,5.12,0,72,10,81,0,81,0,45,45,1,6449.852167,18325,0,0,0,1,6449.852167,18325,1,7147.610576,18983.5,0,0,0,1,7147.610576,18983.5,25,39,13,22,16,18,10
RP5-837M10.2,2,64,26,0,0,0,0,8,0,0,11,16,27,0,0,0,1,3137.485292,16024,0,0,23954,1,9.18,0,26,1,25,0,25,0,0,0,1,2459.465456,15299,0,0,0,1,2459.465456,15299,0,0,0,0,0,0,0,0,0,5,5,0,0,7,6,0
RP5-837M10.4,0,40,16,0,0,0,0,32,1,2,26,21,47,0,0,0,1,1007.85535,11164,0,0,23954,1,7.84,0,8,1,3,0,3,0,0,0,3,9635.697333,16794,0,0,0,3,9635.697333,16794,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
RP5-839B4.8,1,45,5,0,0,0,0,40,1,0,20,27,47,0,0,0,1,1631.843589,13510.5,0,0,23954,0,0,0,28,11,61,6,55,0,0,0,3,13558.20863,20517.5,4,35386.62482,809,2,8398.764805,18739.5,0,0,0,0,0,0,0,0,0,19,21,0,0,9,1,0
RP5-842K16.1,2,68,29,0,0,0,0,13,1,1,15,28,43,0,0,0,1,1211.455283,10735,0,0,23954,0,0,0,12,1,1,0,1,0,1,1,1,238.2984,3297,0,0,0,1,238.2984,3297,1,238.2984,3118,0,0,0,1,238.2984,3118,1,3,1,3,0,0,0
RP5-842K16.2,1,66,5,0,0,141,0,11,1,0,9,9,18,0,0,0,1,1126.9794,9188.5,0,0,23954,3,6.481667,0,4,3,15,0,15,0,0,0,1,2221.648827,11098,0,0,0,1,2221.648827,11098,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
RP5-843L14.1,0,68,146,0,0,0,0,47,1,1,23,28,51,2,32800.175,765,2,7400.903543,19598,0,0,23954,0,0,1,35,7,55,7,48,1,5,6,1,13610.30211,22464,1.5,29079.15308,773,1,9457.590436,20686,2,20232.30652,22285,2,32800.175,773,2,16535.87462,22285,16,25,3,4,3,13,0
RP5-845O24.8,0,60,37,0,0,0,0,6,0,0,2,6,8,0,0,0,1,654.46025,8558,0,0,23954,6,6.734286,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RP5-850O15.3,1,64,18,0,0,0,0,4,1,0,5,4,9,0,0,0,1,271.1772,17576,1,0,17672,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP5-855D21.1,2,67,9,0,0,204,0,10,0,1,11,16,27,0,0,0,1,3248.86036,18086,1,0,19575,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
RP5-855D21.2,2,72,36,0,0,0,0,41,1,2,11,16,27,0,0,0,1,3248.86036,18086,1,0,19575,8,8.271875,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
RP5-855D21.3,2,79,58,0,0,0,0,41,1,2,12,16,28,2,42533.2235,941.5,1,3034.41324,18244,0,0,23954,9,8.290556,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
RP5-855F14.1,0,57,35,0,0,0,0,36,1,3,74,54,128,9,48571.4646,928,1,4687.533981,15395,0,0,23954,7,8.227143,5,67,79,356,63,293,5,52,57,4,34995.99961,23144,6,60461.03129,1026,2,9856.173781,20206,3,18946.73201,19809.5,9,50015.65281,936,3,9227.736275,17180,203,164,42,29,1,54,1
RP5-855F14.2,3,66,25,0,0,0,0,56,1,2,78,59,137,5,50494.51172,1005,1,5994.986062,15276,2,0,21513,0,0,29,42,56,240,60,180,29,38,67,5,37064.03675,23190,6,61486.19254,1026,2,9992.408242,20218,4.5,29463.62602,22979,6,52619.14777,1023,3,9843.298437,15600,130,104,49,37,14,18,7
RP5-855F16.1,0,79,20,0,0,0,0,69,1,3,19,26,45,0,0,0,1,4960.085458,18815,0,0,23954,4,7.65375,0,50,15,51,0,51,0,49,49,1,5000.287163,18446,0,0,0,1,5000.287163,18446,1,5006.419054,18254,0,0,0,1,5006.419054,18254,19,26,14,22,18,18,18
RP5-856G1.1,0,84,65,0,0,0,0,24,1,0,21,17,38,6,46033.747,880,1,3355.89312,10259,0,0,23954,2,5.726667,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
RP5-857K21.2,0,0,0,0,0,0,0,14,1,0,13,11,24,1,165646.8134,1124,1,1330.851467,6410.5,1,0,22312,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
RP5-858B6.1,1,56,24,0,0,0,0,45,1,4,38,25,63,6,29468.944,463,1,4815.562156,15947.5,1,0,20892,1,7.52,1,36,21,103,2,101,1,33,34,3,9230.653941,18868,6,31152.44613,471,2.5,6930.218958,18691,3,9426.684177,19900,6,29468.9437,471,3,7422.458225,18689,41,30,22,16,2,12,2
RP5-858B6.3,4,50,124,0,0,0,0,57,1,4,42,28,70,6,29468.944,463,1,4582.005655,15718,1,0,20892,7,7.315,1,38,23,124,1,123,1,34,35,3,8407.535521,18858,6,29468.9437,471,2,6394.841224,18648,3,9097.292062,18689,6,29468.9437,471,3,7269.066915,18689,54,45,27,21,2,21,2
RP5-859D4.3,0,79,9,0,0,0,0,8,1,0,14,33,47,4,28970.239,703,1,1368.610246,7793,0,0,23954,0,0,2,24,3,15,0,15,0,9,9,1,2020.114187,9875,0,0,0,1,2020.114187,9875,1,868.5344444,7808,0,0,0,1,868.5344444,7808,7,4,4,3,1,0,0
